"","Titulo","Ubicacion","Matricula ficticia","Carrera","ISBN","language_reference","Instituto","test"
"10090","derecho penal","BCC",180569," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10091","derecho penal","BCC",173547," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10092","derecho penal","BCC",173547," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10093","derecho penal","BCC",124005,"  Licenciatura en Derecho","9786074262629","english","  ICSA","  Licenciatura en Derecho"
"10094","derecho penal","BCC",143741,"NULL","9786074262629","english","NULL","IIT"
"10095","derecho penal","BCC",140461,"","9786074262629","english","",""
"10096","derecho penal","BCC",139788,"  Licenciatura en Comercio Exterior","9786074262629","english","  ICSA","  Licenciatura en Comercio Exterior"
"10097","derecho penal","BCC",147016,"NULL","9786074262629","english","NULL","IIT"
"10098","derecho penal","BCC",169039," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10099","derecho penal","BCC",140506,"NULL","9786074262629","english","NULL","IIT"
"10100","derecho penal","BCC",159460," Licenciatura en Comercio Exterior","9786074262629","english"," ICSA"," Licenciatura en Comercio Exterior"
"10101","derecho penal","BCC",141022,"","9786074262629","english","",""
"10102","derecho penal","BCC",141022,"","9786074262629","english","",""
"10103","derecho penal","BCC",140473,"","9786074262629","english","",""
"10104","derecho penal","BCC",140473,"","9786074262629","english","",""
"10105","derecho penal","BCC",168853," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10106","derecho penal","BCC",146918," Licenciatura en Comercio Exterior","9786074262629","english"," ICSA"," Licenciatura en Comercio Exterior"
"10107","derecho penal","BCC",168896," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10108","derecho penal","BCC",168910," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10109","derecho penal","BCC",143755,"","9786074262629","english","",""
"10110","derecho penal","BCC",17823,"Licenciatura en Derecho","9786074262629","english","ICSA","Licenciatura en Derecho"
"10111","derecho penal","BCC",146933," Licenciatura en Comercio Exterior","9786074262629","english"," ICSA"," Licenciatura en Comercio Exterior"
"10112","derecho penal","BCC",146933," Licenciatura en Comercio Exterior","9786074262629","english"," ICSA"," Licenciatura en Comercio Exterior"
"10113","derecho penal","BCC",146787," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10114","derecho penal","BCC",140959,"","9786074262629","english","",""
"10115","derecho penal","BCC",140959,"","9786074262629","english","",""
"10116","derecho penal","BCC",180479," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10117","derecho penal","BCC",175323," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10118","derecho penal","BCC",17823,"Licenciatura en Derecho","9786074262629","english","ICSA","Licenciatura en Derecho"
"10119","derecho penal","BCC",17823,"Licenciatura en Derecho","9786074262629","english","ICSA","Licenciatura en Derecho"
"10120","derecho penal","BCC",17823,"Licenciatura en Derecho","9786074262629","english","ICSA","Licenciatura en Derecho"
"10121","derecho penal","BCC",17823,"Licenciatura en Derecho","9786074262629","english","ICSA","Licenciatura en Derecho"
"10122","derecho penal","BCC",129364," Licenciatura en Derecho ","9786074262629","english"," ICSA "," Licenciatura en Derecho "
"10123","derecho penal","BCC",129364," Licenciatura en Derecho ","9786074262629","english"," ICSA "," Licenciatura en Derecho "
"10124","derecho penal","BCC",184512," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10125","derecho penal","BCC",142959," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10126","derecho penal","BCC",142959," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10127","derecho penal","BCC",142959," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10128","derecho penal","BCC",139815," Licenciatura en Comercio Exterior","9786074262629","english"," ICSA"," Licenciatura en Comercio Exterior"
"10129","derecho penal","BCC",180003," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10130","derecho penal","BCC",165488," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10131","derecho penal","BCC",159498," Licenciatura en Comercio Exterior","9786074262629","english"," ICSA"," Licenciatura en Comercio Exterior"
"10132","derecho penal","BCC",143212,"","9786074262629","english","",""
"10133","derecho penal","BCC",159498," Licenciatura en Comercio Exterior","9786074262629","english"," ICSA"," Licenciatura en Comercio Exterior"
"10134","derecho penal","BCC",141745,"  Licenciatura en Comercio Exterior","9786074262629","english","  ICSA","  Licenciatura en Comercio Exterior"
"10135","derecho penal","BCC",140466," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10136","derecho penal","BCC",159412," Licenciatura en Comercio Exterior","9786074262629","english"," ICSA"," Licenciatura en Comercio Exterior"
"10137","derecho penal","BCC",254785," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10138","derecho penal","BCC",134285,"NULL","9786074262629","english","NULL","IIT"
"10139","derecho penal","BCC",134285,"NULL","9786074262629","english","NULL","IIT"
"10140","derecho penal","BCC",173392," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10141","photovoltaics system design and practice","BCC",254785," Ingeniería Eléctrica","9781119976998","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"10142","photovoltaics system design and practice","BCC",254785," Ingeniería Eléctrica","9781119976998","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"10143","photovoltaics system design and practice","BCC",120142," Ingeniería en Mecatrónica","9781119976998","english"," IIT"," Ingeniería en Mecatrónica"
"10144","photovoltaics system design and practice","BCC",13090,"DOCENTE E INVESTIGADOR","9781119976998","english","DOCENTE E INVESTIGADOR","DOCENTE E INVESTIGADOR"
"10145","photovoltaics system design and practice","BCC",254785," Ingeniería Eléctrica","9781119976998","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"10146","photovoltaics system design and practice","BCC",254785," Ingeniería Eléctrica","1119976995","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"10147","photovoltaics system design and practice","BCC",254785," Ingeniería Eléctrica","1119976995","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"10148","photovoltaics system design and practice","BCC",120142," Ingeniería en Mecatrónica","1119976995","english"," IIT"," Ingeniería en Mecatrónica"
"10149","photovoltaics system design and practice","BCC",13090,"DOCENTE E INVESTIGADOR","1119976995","english","DOCENTE E INVESTIGADOR","DOCENTE E INVESTIGADOR"
"10150","photovoltaics system design and practice","BCC",254785," Ingeniería Eléctrica","1119976995","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"10151","photovoltaics system design and practice","BCC",254785," Ingeniería Eléctrica","9781119977001","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"10152","photovoltaics system design and practice","BCC",254785," Ingeniería Eléctrica","9781119977001","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"10153","photovoltaics system design and practice","BCC",120142," Ingeniería en Mecatrónica","9781119977001","english"," IIT"," Ingeniería en Mecatrónica"
"10154","photovoltaics system design and practice","BCC",13090,"DOCENTE E INVESTIGADOR","9781119977001","english","DOCENTE E INVESTIGADOR","DOCENTE E INVESTIGADOR"
"10155","photovoltaics system design and practice","BCC",254785," Ingeniería Eléctrica","9781119977001","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"10156","photovoltaics system design and practice","BCC",254785," Ingeniería Eléctrica","1119977002","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"10157","photovoltaics system design and practice","BCC",254785," Ingeniería Eléctrica","1119977002","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"10158","photovoltaics system design and practice","BCC",120142," Ingeniería en Mecatrónica","1119977002","english"," IIT"," Ingeniería en Mecatrónica"
"10159","photovoltaics system design and practice","BCC",13090,"DOCENTE E INVESTIGADOR","1119977002","english","DOCENTE E INVESTIGADOR","DOCENTE E INVESTIGADOR"
"10160","photovoltaics system design and practice","BCC",254785," Ingeniería Eléctrica","1119977002","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"10161","photovoltaics system design and practice","BCC",254785," Ingeniería Eléctrica","1119992850","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"10162","photovoltaics system design and practice","BCC",254785," Ingeniería Eléctrica","1119992850","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"10163","photovoltaics system design and practice","BCC",120142," Ingeniería en Mecatrónica","1119992850","english"," IIT"," Ingeniería en Mecatrónica"
